config_name,scenario_name,avg_waiting_time_sec,max_waiting_time_sec,passengers_served,passengers_left_behind,avg_occupancy_rate,max_occupancy_rate,avg_train_delay_sec,max_train_delay_sec,delay_propagation_count,failed_trains,operational_cost_index,total_system_cost
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4.2,4.2
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4.2,4.2
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",38.68171163252669,38.86376343525923,300,4700,0.025,1.0,0.0,0,0,0,4.2,9597.608558162634
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",25.886691683874584,26.053891277330887,300,4700,0.02631578947368421,1.0,0.0,0,0,2,5.0,9534.433458419373
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",64.08528123621103,64.24080978544993,300,4700,0.02564102564102564,1.0,0.0,0,0,2,5.0,9725.426406181055
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",12.102091847668092,12.290246799569326,300,4700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,9466.31045923834
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",27.260343087673238,27.431603157112818,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9540.901715438365
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",32.30876083727907,32.48845134573805,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9566.143804186395
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",13.164362350098836,13.341893112573876,300,4700,0.02564102564102564,1.0,0.0,0,0,2,5.0,9470.821811750495
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",3.9490645731349603,4.119444890053946,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9424.345322865674
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",109.43246722794665,109.61080155672049,300,4700,0.02702702702702703,1.0,0.0,0,0,3,5.4,9952.562336139734
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",68.71967148698495,68.88363595969282,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9748.198357434925
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",37.560421916387604,37.738048504478314,300,4700,0.02631578947368421,1.0,0.0,0,0,2,5.0,9592.802109581939
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",2.9518565752672687,3.1145392933141585,300,4700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,9420.559282876337
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",12.51120466684579,12.686628456493652,300,4700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,9468.356023334229
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",38.18819560933906,38.357480058577785,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9595.540978046696
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",85.71246218045604,85.88260280727907,300,4700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,9834.362310902281
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",43.872428561964064,44.03346885872291,300,4700,0.025,1.0,0.0,0,0,1,4.6000000000000005,9623.96214280982
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",2.8104636740430946,2.9693090837617793,300,4700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,9418.652318370216
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",9.46019619232729,9.623202904875777,300,4700,0.025,1.0,0.0,0,0,1,4.6000000000000005,9451.900980961636
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",7.831920334619954,8.006672752623832,300,4700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,9444.9596016731
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4.2,4.2
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",30.85167609128462,31.022481873025328,300,4700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,9560.058380456423
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",29.89261357478441,30.057127113722423,300,4700,0.02631578947368421,1.0,0.0,0,0,2,5.0,9554.463067873921
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4.2,4.2
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",38.78745309430622,38.95259896857041,300,4700,0.02631578947368421,1.0,0.0,0,0,2,5.0,9598.937265471532
3-car / 1.5 min,"DISRUPTION
(Delays + Surge)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",27.924209022385117,27.988699641740922,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5544.621045111926
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",19.144284813827916,19.21039429899011,300,2700,0.02631578947368421,1.0,0.0,0,0,3,5.4,5501.12142406914
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",74.09909168930135,74.16353788171983,300,2700,0.02702702702702703,1.0,0.0,0,0,5,6.2,5776.695458446507
3-car / 1.5 min,"CASCADING
(Failures + Delays)",20.4315484004582,20.491313949455613,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5507.957742002291
3-car / 1.5 min,"CASCADING
(Failures + Delays)",17.961950860963906,18.026823261999468,300,2700,0.029411764705882353,1.0,0.0,0,0,7,7.0,5496.80975430482
3-car / 1.5 min,"CASCADING
(Failures + Delays)",26.950121408246023,27.01578766643693,300,2700,0.02631578947368421,1.0,0.0,0,0,3,5.4,5540.15060704123
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",19.18023510032197,19.24200822952776,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5501.30117550161
3-car / 1.5 min,"CASCADING
(Failures + Delays)",88.6024132859488,88.6577117031343,300,2700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,5848.812066429744
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",34.898518836497196,34.956698043015265,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5579.892594182486
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",114.41644129643743,114.47536381776828,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5978.282206482188
3-car / 1.5 min,"CASCADING
(Failures + Delays)",43.87391985725983,43.93994853735783,300,2700,0.02564102564102564,1.0,0.0,0,0,2,5.0,5624.3695992862995
3-car / 1.5 min,"CASCADING
(Failures + Delays)",80.92460970765416,80.98441881827162,300,2700,0.03125,1.0,0.0,0,0,9,7.800000000000001,5812.42304853827
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",4.275550761894663,4.338932905406655,300,2700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,5427.177753809473
3-car / 1.5 min,"CASCADING
(Failures + Delays)",82.76118441110799,82.82555422459595,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5820.0059220555395
3-car / 1.5 min,"CASCADING
(Failures + Delays)",57.80908584931276,57.87634168092912,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5694.845429246564
3-car / 1.5 min,"CASCADING
(Failures + Delays)",45.755569066990994,45.80776840761552,300,2700,0.02631578947368421,1.0,0.0,0,0,3,5.4,5634.177845334955
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",22.751158947408513,22.805737676129045,300,2700,0.02857142857142857,1.0,0.0,0,0,6,6.6,5520.355794737043
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",17.686872462794174,17.74758551876507,300,2700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,5493.034362313971
3-car / 1.5 min,"CASCADING
(Failures + Delays)",9.779879997903226,9.84026971629942,300,2700,0.025,1.0,0.0,0,0,0,4.2,5453.099399989516
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,6,6.6,6.6
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,6,6.6,6.6
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,6,6.6,6.6
3-car / 1.5 min,"CASCADING
(Failures + Delays)",95.15041171339455,95.2131950768668,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5881.9520585669725
3-car / 1.5 min,"CASCADING
(Failures + Delays)",74.06684373971662,74.12518240166172,300,2700,0.025,1.0,0.0,0,0,1,4.6000000000000005,5774.934218698583
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",25.15203575388723,25.220001812586826,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5531.160178769436
3-car / 1.5 min,"CASCADING
(Failures + Delays)",14.916878064540391,14.97462595362623,300,2700,0.02564102564102564,1.0,0.0,0,0,2,5.0,5479.584390322702
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.2901261188777968,0.3510099158779291,300,2700,0.025,1.0,0.0,0,0,1,4.6000000000000005,5406.050630594389
3-car / 1.5 min,"CASCADING
(Failures + Delays)",9.07222748415853,9.131950690805938,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5451.161137420792
3-car / 1.5 min,"CASCADING
(Failures + Delays)",80.96207096245647,81.0267724362104,300,2700,0.02564102564102564,1.0,0.0,0,0,2,5.0,5809.810354812283
3-car / 1.5 min,"CASCADING
(Failures + Delays)",128.97230687868404,129.03103957206423,300,2700,0.02857142857142857,1.0,0.0,0,0,7,7.0,6051.86153439342
3-car / 1.5 min,"CASCADING
(Failures + Delays)",31.06151475099741,31.124246271322406,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5560.707573754987
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",15.449275518251055,15.507663787856995,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5482.246377591256
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",42.81946529110614,42.88384537655183,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5619.0973264555305
3-car / 1.5 min,"CASCADING
(Failures + Delays)",22.321151816720885,22.381996594154742,300,2700,0.02631578947368421,1.0,0.0,0,0,3,5.4,5517.005759083604
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,5,6.2,6.2
3-car / 1.5 min,"CASCADING
(Failures + Delays)",33.36434881844635,33.427240104346126,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5573.0217440922315
3-car / 1.5 min,"CASCADING
(Failures + Delays)",30.826910293005955,30.885508232736147,300,2700,0.02564102564102564,1.0,0.0,0,0,3,5.4,5559.53455146503
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",75.03601193506442,75.10223869941423,300,2700,0.027777777777777776,1.0,0.0,0,0,5,6.2,5781.380059675322
3-car / 1.5 min,"CASCADING
(Failures + Delays)",40.459112609354825,40.52414641466085,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5608.495563046774
3-car / 1.5 min,"CASCADING
(Failures + Delays)",2.725516103036704,2.7897424545494296,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5419.827580515183
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,5,6.2,6.2
3-car / 1.5 min,"CASCADING
(Failures + Delays)",38.08402944113122,38.14830541037211,300,2700,0.02631578947368421,1.0,0.0,0,0,3,5.4,5595.820147205656
3-car / 1.5 min,"CASCADING
(Failures + Delays)",4.598704080393173,4.657774772767482,300,2700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,5427.593520401966
3-car / 1.5 min,"CASCADING
(Failures + Delays)",11.35092269012226,11.412778753833777,300,2700,0.030303030303030304,1.0,0.0,0,0,7,7.0,5463.754613450611
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,7,7.0,7.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",17.65116283533022,17.714846575463497,300,2700,0.02564102564102564,1.0,0.0,0,0,1,4.6000000000000005,5492.855814176651
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,6,6.6,6.6
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,8,7.4,7.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",47.93309003726383,47.99886567909724,300,2700,0.027777777777777776,1.0,0.0,0,0,5,6.2,5645.865450186319
3-car / 1.5 min,"CASCADING
(Failures + Delays)",15.752396082422202,15.817883882613598,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5483.761980412111
3-car / 1.5 min,"CASCADING
(Failures + Delays)",23.45204090664205,23.511863700699706,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5523.46020453321
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,7,7.0,7.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",2.199682067182766,2.2613547130387737,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5416.798410335914
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",61.273839897168536,61.33534833441784,300,2700,0.029411764705882353,1.0,0.0,0,0,7,7.0,5713.369199485843
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,2,5.0,5.0
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,4.2,4.2
3-car / 1.5 min,"CASCADING
(Failures + Delays)",21.774031412115402,21.833159909444557,300,2700,0.027777777777777776,1.0,0.0,0,0,5,6.2,5515.070157060577
3-car / 1.5 min,"CASCADING
(Failures + Delays)",8.73658164187984,8.797694397453586,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5448.682908209399
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",117.2829717439732,117.34866263474751,300,2700,0.027777777777777776,1.0,0.0,0,0,5,6.2,5992.614858719866
3-car / 1.5 min,"CASCADING
(Failures + Delays)",15.317983626314524,15.376772908436754,300,2700,0.02857142857142857,1.0,0.0,0,0,5,6.2,5482.789918131572
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",2.369436598819008,2.426312668120701,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5417.647182994095
3-car / 1.5 min,"CASCADING
(Failures + Delays)",65.71571258382525,65.77997568757098,300,2700,0.02631578947368421,1.0,0.0,0,0,2,5.0,5733.578562919126
3-car / 1.5 min,"CASCADING
(Failures + Delays)",44.728293554771405,44.788398292360036,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5629.041467773857
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",25.68855725909441,25.75080471969931,300,2700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,5534.242786295472
3-car / 1.5 min,"CASCADING
(Failures + Delays)",42.736437266383994,42.80567152973273,300,2700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,5619.48218633192
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,9,7.800000000000001,7.800000000000001
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,4.6000000000000005,4.6000000000000005
3-car / 1.5 min,"CASCADING
(Failures + Delays)",111.80479810075688,111.86244863172033,300,2700,0.02702702702702703,1.0,0.0,0,0,4,5.800000000000001,5964.823990503784
3-car / 1.5 min,"CASCADING
(Failures + Delays)",54.26322572504842,54.326324811703145,300,2700,0.02857142857142857,1.0,0.0,0,0,6,6.6,5677.916128625242
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,3,5.4,5.4
3-car / 1.5 min,"CASCADING
(Failures + Delays)",2.5880662952419673,2.6523771523175075,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5418.34033147621
3-car / 1.5 min,"CASCADING
(Failures + Delays)",45.21455424938587,45.27571408875467,300,2700,0.02702702702702703,1.0,0.0,0,0,3,5.4,5631.472771246929
3-car / 1.5 min,"CASCADING
(Failures + Delays)",19.843001111002003,19.89883051425353,300,2700,0.02564102564102564,1.0,0.0,0,0,2,5.0,5504.21500555501
3-car / 1.5 min,"CASCADING
(Failures + Delays)",44.80106187312123,44.8676851634254,300,2700,0.027777777777777776,1.0,0.0,0,0,4,5.800000000000001,5629.805309365606
3-car / 1.5 min,"CASCADING
(Failures + Delays)",0.0,0.0,0,0,0.0,0.0,0.0,0,0,4,5.800000000000001,5.800000000000001
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",118.07090563714242,125.72054935039269,4,0,0.00044444444444444447,0.013333333333333334,0.0,0,0,0,3.2,11.071393709142828
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",7.176909882976785,75.57705016478977,302,198,0.03247311827956989,1.0,0.0,0,0,0,3.2,435.3237797443165
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",143.31392111642802,148.80096639886264,6,0,0.0006451612903225806,0.02,0.0,0,0,0,3.2,17.531392111642802
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",11.222237722105078,159.36273722888134,301,199,0.03236559139784947,1.0,0.0,0,0,0,3.2,457.49822590589383
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",40.73879219235936,42.51348761022834,7,0,0.0007777777777777778,0.023333333333333334,0.0,0,0,0,3.2,7.952859089108593
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",26.72533931931954,29.43314049095273,300,200,0.03333333333333333,1.0,0.0,0,0,1,3.6,537.2266965965977
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",138.04258826799142,140.60009395672262,5,0,0.0005376344086021505,0.016666666666666666,0.0,0,0,0,3.2,14.703549022332616
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",10.532468332294583,70.77080853945894,301,199,0.03459770114942529,1.0,0.0,0,0,1,3.6,454.4378828003445
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",14.319153149791246,21.923623945803143,301,199,0.03344444444444445,1.0,0.0,0,0,0,3.2,473.0344183014528
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",25.790584675149333,28.58022284810833,300,200,0.03333333333333333,1.0,0.0,0,0,1,3.6,532.5529233757467
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",22.86227194260112,25.355272740083993,301,199,0.03236559139784947,1.0,0.0,0,0,0,3.2,515.8923975787156
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",80.0724056120059,83.18717576925488,10,0,0.0011111111111111111,0.03333333333333333,0.0,0,0,1,3.6,16.945400935334316
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",45.344621587293815,50.32713903661742,13,0,0.0014444444444444446,0.043333333333333335,0.0,0,0,1,3.6,13.424668010580326
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",11.5444034453751,71.6120327137329,302,198,0.033555555555555554,1.0,0.0,0,0,0,3.2,457.3068306750547
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",62.064964181036466,68.70578646610186,5,0,0.0005555555555555556,0.016666666666666666,0.0,0,0,0,3.2,8.372080348419706
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",2.782620585992342,40.270732470713064,158,0,0.017555555555555557,0.5066666666666667,0.0,0,0,0,3.2,10.527567543113168
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",13.650280561638867,16.43454482490714,300,200,0.03225806451612903,1.0,0.0,0,0,0,3.2,471.45140280819436
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",134.87161412427028,140.36844407620438,8,0,0.0008888888888888889,0.02666666666666667,0.0,0,0,1,3.6,21.582881883236038
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",17.074849905766193,19.926392460413602,300,200,0.03333333333333333,1.0,0.0,0,0,1,3.6,488.97424952883097
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",21.95249461707629,24.891987886938413,300,200,0.03225806451612903,1.0,0.0,0,0,0,3.2,512.9624730853815
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",23.647129643767844,26.377286496609997,300,200,0.03225806451612903,1.0,0.0,0,0,0,3.2,521.4356482188392
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",40.64795539501988,43.6039528000766,300,200,0.03333333333333333,1.0,0.0,0,0,0,3.2,606.4397769750993
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",92.09481687111422,98.5253186056652,9,0,0.000967741935483871,0.03,0.0,0,0,0,3.2,17.014222530667134
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",4.688929595921152,89.76358120357526,280,0,0.03218390804597701,0.9166666666666666,0.0,0,0,1,3.6,25.481671447632042
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",78.20306655335139,83.25748477401181,5,0,0.0005555555555555556,0.016666666666666666,0.0,0,0,0,3.2,9.716922212779282
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",45.37059441529079,47.87850889379911,300,200,0.03333333333333333,1.0,0.0,0,0,0,3.2,630.0529720764539
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",10.26394598202797,13.110662638166449,300,200,0.03571428571428571,1.0,0.0,0,0,2,4.0,455.31972991013987
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",100.58934413839022,108.07441522454849,6,0,0.0006666666666666666,0.02,0.0,0,0,0,3.2,13.258934413839022
3-car / 2.0 min,"OFF-PEAK
(Low, Stable)",83.61370213053524,87.26092365827279,5,0,0.0005376344086021505,0.016666666666666666,0.0,0,0,0,3.2,10.167808510877936
